,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,updated_github_id,commit_count,npm_id,npm_url,npm_monthly_downloads,cran_id,go_id,gem_id,hex_id,pypi,bitbucket_id
197,nbmake-action,True,GitHub Action for testing notebooks.,https://github.com/treebeardtech/nbmake-action,,notebook-tools,14,treebeardtech/nbmake-action,,,https://github.com/treebeardtech/nbmake-action,Apache-2.0,2020-02-06 15:49:32.000,2021-09-21 08:52:43.000000,2021-09-21 08:52:40,6.0,,24.0,152.0,2020-12-11 15:26:11,0.2.1,,,5.0,33.0,33.0,2.0,,,,,,3.0,,,,,,,,731.0,,,,,,,,,
198,JupyterLab HDF5,True,Open and explore HDF5 files in JupyterLab. Can handle very..,https://github.com/jupyterlab/jupyterlab-hdf5,,lab-extensions,14,jupyterlab/jupyterlab-hdf5,jupyterlab_hdf,,https://github.com/jupyterlab/jupyterlab-hdf5,BSD-3-Clause,2018-10-02 18:20:20.000,2023-10-11 06:47:49.000000,2023-10-11 06:47:48,26.0,14.0,36.0,114.0,,,,616.0,,3.0,3.0,9.0,https://pypi.org/project/jupyterlab_hdf,554.0,,,,3.0,,,,,,,,367.0,@jupyterlab/hdf5,https://www.npmjs.com/package/@jupyterlab/hdf5,62.0,,,,,,
199,JupyterLab IFrame,True,JupyterLab iframe widget.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,14,timkpaine/jupyterlab_iframe,jupyterlab_iframe,,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2024-02-06 00:03:36.000000,2024-02-06 00:03:35,18.0,4.0,64.0,103.0,2023-07-16 16:12:50,0.5.0,,1993.0,18.0,6.0,6.0,5.0,https://pypi.org/project/jupyterlab_iframe,1794.0,,,,3.0,,,,,,,,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,199.0,,,,,,
200,JupyterLab Quickopen,True,Quickly open a file in JupyterLab by typing part of its..,https://github.com/parente/jupyterlab-quickopen,,lab-extensions,14,parente/jupyterlab-quickopen,jupyterlab-quickopen,,https://github.com/parente/jupyterlab-quickopen,BSD-3-Clause,2018-12-04 01:00:58.000,2023-03-06 08:21:01.000000,2021-12-12 18:25:55,10.0,,,76.0,2021-12-12 18:28:02,1.2.0,,464.0,3.0,3.0,3.0,5.0,https://pypi.org/project/jupyterlab-quickopen,370.0,,,,3.0,,,,,,,,56.0,@parente/jupyterlab-quickopen,https://www.npmjs.com/package/@parente/jupyterlab-quickopen,94.0,,,,,,
201,JupyterLab Shortcutui,True,A JupyterLab extension for managing keyboard shortcuts.,https://github.com/jupyterlab/jupyterlab-shortcutui,,lab-extensions,14,jupyterlab/jupyterlab-shortcutui,,,https://github.com/jupyterlab/jupyterlab-shortcutui,BSD-3-Clause,2018-06-18 22:07:19.000,2023-08-08 06:52:04.000000,2023-08-08 06:52:04,14.0,,14.0,54.0,2019-09-05 11:54:07,0.4.0,,79.0,3.0,3.0,3.0,9.0,,,,,,3.0,,,,,,,,192.0,@jupyterlab/shortcutui,https://www.npmjs.com/package/@jupyterlab/shortcutui,79.0,,,,,,
202,JWT Authenticator,True,A Token Authenticator for JupyterHub.,https://github.com/mogthesprog/jwtauthenticator,,hub-auth,14,mogthesprog/jwtauthenticator,jupyterhub-jwtauthenticator,,https://github.com/mogthesprog/jwtauthenticator,Apache-2.0,2017-06-21 20:09:58.000,2021-04-15 07:40:37.000000,2019-02-13 10:57:15,41.0,10.0,8.0,53.0,,,,376.0,,16.0,16.0,7.0,https://pypi.org/project/jupyterhub-jwtauthenticator,376.0,,,,2.0,,,,,,,,24.0,,,,,,,,,
203,dummyauthenticator,True,A Dummy JupyterHub Authenticator to make testing easy.,https://github.com/jupyterhub/dummyauthenticator,,hub-auth,14,jupyterhub/dummyauthenticator,jupyterhub-dummyauthenticator,,https://github.com/jupyterhub/dummyauthenticator,BSD-3-Clause,2016-02-14 21:57:32.000,2021-02-12 08:19:02.000000,2021-02-12 08:19:00,14.0,5.0,2.0,28.0,,,,2116.0,,119.0,119.0,,https://pypi.org/project/jupyterhub-dummyauthenticator,2116.0,,,,2.0,,,,,,,,7.0,,,,,,,,,
204,lgo,True,Interactive Go programming with Jupyter.,https://github.com/yunabe/lgo,,kernels,13,yunabe/lgo,,,https://github.com/yunabe/lgo,BSD-3-Clause,2017-10-05 15:29:10.000,2020-11-20 07:01:33.000000,2019-07-09 12:59:17,122.0,22.0,54.0,2347.0,,,,,,,,9.0,,,,,,3.0,,,,,,,,169.0,,,,,,,,,
205,JupyterWith,True,declarative and reproducible Jupyter environments - powered by Nix.,https://github.com/tweag/jupyenv,,notebook-tools,13,tweag/jupyterWith,,,https://github.com/tweag/jupyenv,MIT,2018-12-18 10:10:58.000,2024-05-12 00:10:09.000000,2023-10-17 14:42:45,123.0,45.0,151.0,605.0,2023-01-31 21:35:49,0.1.0,,,1.0,,,37.0,,,,,,3.0,,,,,,,tweag/jupyenv,,,,,,,,,,
206,JupyterLab SQL,True,SQL GUI for JupyterLab.,https://github.com/pbugnion/jupyterlab-sql,,lab-extensions,13,pbugnion/jupyterlab-sql,jupyterlab_sql,,https://github.com/pbugnion/jupyterlab-sql,MIT,2019-02-01 09:37:05.000,2023-01-05 04:02:41.000000,2020-01-04 12:02:35,48.0,38.0,37.0,410.0,,,,492.0,,,,2.0,https://pypi.org/project/jupyterlab_sql,492.0,,,,3.0,,,,,,,,634.0,,,,,,,,,
207,JupyterLab Voyager,True,JupyterLab extension visualize data with Voyager.,https://github.com/altair-viz/jupyterlab_voyager,,lab-renderer,13,altair-viz/jupyterlab_voyager,,,https://github.com/altair-viz/jupyterlab_voyager,BSD-3-Clause,2017-08-26 15:50:13.000,2022-12-06 19:48:00.000000,2019-08-14 17:21:34,35.0,40.0,20.0,294.0,,,,28.0,,3.0,3.0,6.0,,,,,,3.0,,,,,,,,87.0,jupyterlab_voyager,https://www.npmjs.com/package/jupyterlab_voyager,28.0,,,,,,
208,pynb,True,Jupyter Notebooks as plain Python code with embedded Markdown text.,https://github.com/elehcimd/pynb,,notebook-sharing,13,elehcimd/pynb,,,https://github.com/elehcimd/pynb,MIT,2017-11-14 11:13:22.000,2020-07-07 15:27:20.000000,2020-07-07 15:27:10,6.0,,8.0,246.0,,,,,,22.0,22.0,8.0,,,,,,3.0,,,,,,,,154.0,,,,,,,,,
209,Neon Theme,True,"A flat, 80's neon inspired theme for JupyterLab.",https://github.com/yeebc/jupyterlab-neon-theme,,lab-themes,13,yeebc/jupyterlab-neon-theme,,,https://github.com/yeebc/jupyterlab-neon-theme,BSD-3-Clause,2019-09-27 14:29:10.000,2023-03-14 15:24:31.000000,2022-08-28 15:36:59,10.0,2.0,11.0,152.0,,,,279.0,,4.0,4.0,4.0,,,,,,3.0,,,,,,,,45.0,@yeebc/jupyterlab_neon_theme,https://www.npmjs.com/package/@yeebc/jupyterlab_neon_theme,279.0,,,,,,
210,JupyterLab LSP,True,Coding assistance for JupyterLab (code navigation + hover..,https://github.com/krassowski/jupyterlab-lsp,,lab-extensions,13,krassowski/jupyterlab-lsp,,,https://github.com/krassowski/jupyterlab-lsp,BSD-3-Clause,2022-08-23 00:02:21.000,2024-04-09 16:10:57.000000,2024-02-04 15:51:29,,,,96.0,,,,799.0,,26.0,26.0,51.0,,,,,,3.0,,,,,,,,,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,799.0,,,,,,
211,JupyterLab Autoversion,True,Automatically version jupyter notebooks in JupyterLab.,https://github.com/timkpaine/jupyterlab_autoversion,,lab-extensions,13,timkpaine/jupyterlab_autoversion,jupyterlab_autoversion,,https://github.com/timkpaine/jupyterlab_autoversion,Apache-2.0,2018-08-23 23:49:52.000,2024-04-10 23:38:30.000000,2024-04-10 23:38:29,9.0,6.0,29.0,74.0,2022-04-11 15:35:12,0.3.6,,296.0,12.0,,,5.0,https://pypi.org/project/jupyterlab_autoversion,249.0,,,,3.0,,,,,,,,,jupyterlab_autoversion,https://www.npmjs.com/package/jupyterlab_autoversion,47.0,,,,,,
212,SSH Kernel,True,SSH Kernel for Jupyter.,https://github.com/NII-cloud-operation/sshkernel,,kernels,13,NII-cloud-operation/sshkernel,sshkernel,,https://github.com/NII-cloud-operation/sshkernel,BSD-3-Clause,2019-02-12 02:46:14.000,2021-11-04 09:33:50.000000,2021-11-04 09:33:21,14.0,2.0,7.0,67.0,,,,171.0,,7.0,7.0,4.0,https://pypi.org/project/sshkernel,171.0,,,,3.0,,,,,,,,398.0,,,,,,,,,
213,KnowledgeLab,True,KnowledgeRepo + JupyterLab.,https://github.com/timkpaine/knowledgelab,,lab-extensions,13,timkpaine/knowledgelab,knowledgelab,,https://github.com/timkpaine/knowledgelab,Apache-2.0,2017-10-18 01:10:58.000,2024-03-01 19:29:36.000000,2024-03-01 19:29:35,6.0,3.0,24.0,48.0,,,,28.0,1.0,6.0,6.0,3.0,https://pypi.org/project/knowledgelab,8.0,,,,3.0,,,,,,,,183.0,knowledgelab,https://www.npmjs.com/package/knowledgelab,20.0,,,,,,
214,FargateSpawner,True,Spawns JupyterHub single user servers in Docker containers running in AWS Fargate.,https://github.com/uktrade/fargatespawner,,hub-spawners,13,uktrade/fargatespawner,fargatespawner,,https://github.com/uktrade/fargatespawner,MIT,2018-09-12 14:06:22.000,2020-06-28 13:26:04.000000,2020-06-28 13:25:54,21.0,6.0,5.0,44.0,,,,589.0,,4.0,4.0,3.0,https://pypi.org/project/fargatespawner,589.0,,,,3.0,,,,,,,,59.0,,,,,,,,,
215,SAML Authenticator,True,jupyterhub-samlauthenticator.,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,,hub-auth,13,HewlettPackard/jupyterhub-samlauthenticator,jupyterhub-samlauthenticator,,https://github.com/HewlettPackard/jupyterhub-samlauthenticator,MIT,2019-04-17 21:34:09.000,2023-06-07 07:00:30.000000,2022-03-21 15:14:31,22.0,17.0,15.0,36.0,2020-07-13 15:56:30,samlauthenticator-0.0.9,13.0,635.0,3.0,,,7.0,https://pypi.org/project/jupyterhub-samlauthenticator,635.0,,,,3.0,,,,,,,,113.0,,,,,,,,,
216,pick,True,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,13,nteract/pick,pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-07-23 05:39:29.000000,2020-11-04 01:10:24,7.0,4.0,5.0,32.0,,,,100386.0,,,,5.0,https://pypi.org/project/pick,100386.0,,,,3.0,,,,,,,,,,,,,,,,,
217,Null Authenticator,True,Null Authenticator for JupyterHub instances that should have no login mechanism.,https://github.com/jupyterhub/nullauthenticator,,hub-auth,13,jupyterhub/nullauthenticator,nullauthenticator,,https://github.com/jupyterhub/nullauthenticator,BSD-3-Clause,2017-08-30 09:12:22.000,2022-12-07 12:48:52.000000,2022-05-17 12:31:29,10.0,1.0,,9.0,,,,3964.0,,116.0,116.0,7.0,https://pypi.org/project/nullauthenticator,3964.0,,,,3.0,,,,,,,,,,,,,,,,,
218,ipycanvas,True,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,13,martinRenou/ipycanvas,ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,,2020-06-08 07:00:44.341,2024-04-26 07:44:25.595000,2023-07-20 09:03:10,,,,,,,,37657.0,34.0,8.0,8.0,21.0,https://pypi.org/project/ipycanvas,33369.0,https://anaconda.org/conda-forge/ipycanvas,2024-04-26 07:44:25.595,201550.0,3.0,,,,,,-11.0,,474.0,,,,,,,,,
219,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,{},,widgets,13,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,,,2020-07-20 11:43:20.358,2024-04-09 15:19:30.673000,,,,,,,,,132383.0,35.0,1193.0,1193.0,14.0,https://pypi.org/project/ipyvuetify,128639.0,https://anaconda.org/conda-forge/ipyvuetify,2024-04-09 15:19:30.673,172241.0,3.0,,,,,,-8.0,,,,,,,,,,,
220,py_d3,True,D3 block magic for Jupyter notebook.,https://github.com/ResidentMario/py_d3,,magic,12,ResidentMario/py_d3,py_d3,,https://github.com/ResidentMario/py_d3,MIT,2016-08-28 03:38:28.000,2022-02-20 00:55:57.000000,2022-02-20 00:55:56,40.0,1.0,15.0,450.0,,,,102.0,,,,4.0,https://pypi.org/project/py_d3,102.0,,,,3.0,,,,,,,,41.0,,,,,,,,,
221,F# Kernel,True,F# for Jupyter Notebooks.,https://github.com/fsprojects/IfSharp,,kernels,12,fsprojects/IfSharp,,,https://github.com/fsprojects/IfSharp,,2013-12-03 21:25:01.000,2022-03-17 09:11:27.000000,2022-03-17 09:11:22,65.0,13.0,127.0,441.0,2020-03-08 20:03:38,3.0.4,5561.0,50.0,15.0,,,28.0,,,,,,3.0,fsprojects/ifsharp,https://hub.docker.com/r/fsprojects/ifsharp,2019-03-26 17:01:42.996172,,720.0,,,,,,,,,,,,
222,ipyexperiments,True,jupyter/ipython experiment containers for GPU and general..,https://github.com/stas00/ipyexperiments,,notebook-tools,12,stas00/ipyexperiments,ipyexperiments,,https://github.com/stas00/ipyexperiments,,2018-11-15 01:19:40.000,2023-12-15 03:22:24.000000,2023-12-15 03:22:22,12.0,,5.0,192.0,,,,284.0,,8.0,8.0,3.0,https://pypi.org/project/ipyexperiments,284.0,,,,3.0,,,,,,,,207.0,,,,,,,,,
223,Collapsible Headings,True,Implements Collapsible Headers for Jupyter Lab Notebooks.,https://github.com/aquirdTurtle/Collapsible_Headings,,lab-extensions,12,aquirdTurtle/Collapsible_Headings,,,https://github.com/aquirdTurtle/Collapsible_Headings,BSD-3-Clause,2019-07-29 01:45:30.000,2023-01-04 21:56:45.000000,2021-05-22 01:41:35,8.0,11.0,22.0,175.0,,,,222.0,,,,6.0,,,,,,3.0,,,,,,,,98.0,@aquirdturtle/collapsible_headings,https://www.npmjs.com/package/@aquirdturtle/collapsible_headings,222.0,,,,,,
224,SQLCell,True,"SQLCell is a magic function for the Jupyter Notebook that executes raw,..",https://github.com/tmthyjames/SQLCell,,magic,12,tmthyjames/SQLCell,sqlcell,,https://github.com/tmthyjames/SQLCell,MIT,2016-08-15 01:54:46.000,2022-08-23 17:53:50.000000,2020-10-06 02:14:24,11.0,60.0,24.0,150.0,,,,56.0,,2.0,2.0,14.0,https://pypi.org/project/sqlcell,56.0,,,,3.0,,,,,,,,310.0,,,,,,,,,
225,JupyterLab Commenting,True,Commenting and annotation for JupyterLab.,https://github.com/jupyterlab/jupyterlab-commenting,,lab-extensions,12,jupyterlab/jupyterlab-commenting,,,https://github.com/jupyterlab/jupyterlab-commenting,BSD-3-Clause,2019-01-03 21:55:33.000,2021-02-10 20:06:33.000000,2020-05-01 11:42:37,23.0,25.0,10.0,99.0,,,,14.0,,3.0,3.0,10.0,,,,,,3.0,,,,,,,,332.0,@jupyterlab/commenting-extension,https://www.npmjs.com/package/@jupyterlab/commenting-extension,14.0,,,,,,
226,ipymaterialui,True,Jupyter Widgets based on React Material UI components.,https://github.com/maartenbreddels/ipymaterialui,,widgets,12,maartenbreddels/ipymaterialui,ipymaterialui,,https://github.com/maartenbreddels/ipymaterialui,MIT,2018-11-23 18:33:20.000,2022-12-30 02:57:55.000000,2019-10-29 13:53:37,14.0,7.0,3.0,85.0,2019-08-09 15:57:25,0.1.1,,52.0,1.0,8.0,8.0,3.0,https://pypi.org/project/ipymaterialui,39.0,,,,3.0,,,,,,,,74.0,jupyter-materialui,https://www.npmjs.com/package/jupyter-materialui,13.0,,,,,,
227,nbcelltests,True,Cell-by-cell testing for production Jupyter notebooks in..,https://github.com/jpmorganchase/nbcelltests,,lab-extensions,12,jpmorganchase/nbcelltests,nbcelltests,,https://github.com/jpmorganchase/nbcelltests,Apache-2.0,2018-08-23 23:51:41.000,2023-07-19 00:59:43.000000,2022-12-07 17:04:39,20.0,31.0,85.0,81.0,2020-10-05 14:23:28,0.2.3,,108.0,11.0,3.0,3.0,7.0,https://pypi.org/project/nbcelltests,77.0,,,,3.0,,,,,,,,,jupyterlab_celltests,https://www.npmjs.com/package/jupyterlab_celltests,31.0,,,,,,
228,JupyterLab Kernelspy,True,A Jupyter Lab extension for inspecting messages to/from..,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,12,jupyterlab-contrib/jupyterlab-kernelspy,,,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2023-10-08 08:15:21.000000,2023-10-08 08:15:20,12.0,2.0,11.0,79.0,2023-08-30 15:49:27,4.0.0,29.0,68.0,6.0,7.0,7.0,6.0,,,,,,3.0,,,,,,,,158.0,jupyterlab-kernelspy,https://www.npmjs.com/package/jupyterlab-kernelspy,68.0,,,,,,
229,JupyterLab Python Files,True,JupyterLab extension to create Python files.,https://github.com/jtpio/jupyterlab-python-file,,lab-extensions,12,jtpio/jupyterlab-python-file,,,https://github.com/jtpio/jupyterlab-python-file,BSD-3-Clause,2018-10-17 22:21:21.000,2021-08-27 11:18:53.000000,2021-08-27 11:18:51,11.0,1.0,8.0,52.0,2021-06-23 21:13:28,0.5.5,99.0,94.0,5.0,3.0,3.0,4.0,,,,,,3.0,,,,,,,,,jupyterlab-python-file,https://www.npmjs.com/package/jupyterlab-python-file,92.0,,,,,,
230,Jupyter Helpers,True,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,12,krassowski/jupyter-helpers,jupyter_helpers,,https://github.com/krassowski/jupyter-helpers,MIT,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,3.0,3.0,2.0,45.0,2021-02-10 16:36:22,0.2.3-2,,163.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,163.0,,,,3.0,,,,,,,,27.0,,,,,,,,,
231,Kernel Management,True,Experimental new kernel management framework for Jupyter.,https://github.com/takluyver/jupyter_kernel_mgmt,,notebook-tools,12,takluyver/jupyter_kernel_mgmt,jupyter-kernel-mgmt,,https://github.com/takluyver/jupyter_kernel_mgmt,,2018-04-01 20:06:08.000,2020-08-27 01:11:14.000000,2020-01-29 22:31:34,8.0,11.0,14.0,15.0,2020-01-15 19:12:57,0.5.1,21.0,99.0,3.0,,,74.0,https://pypi.org/project/jupyter-kernel-mgmt,99.0,,,,3.0,,,,,,,,1783.0,,,,,,,,,
232,jupyter2slides,True,Cloud Native Presentation Slides with Jupyter Notebook +..,https://github.com/datitran/jupyter2slides,,notebook-tools,11,datitran/jupyter2slides,,,https://github.com/datitran/jupyter2slides,MIT,2016-07-26 12:38:17.000,2019-09-03 14:54:44.000000,2018-12-28 18:34:22,165.0,11.0,4.0,795.0,,,,,,,,,,,,,,3.0,,,,,,,,11.0,,,,,,,,,
233,ICSharp,True,C# kernel for Jupyter.,https://github.com/zabirauf/icsharp,,kernels,11,zabirauf/icsharp,,,https://github.com/zabirauf/icsharp,Apache-2.0,2014-09-22 07:57:50.000,2022-06-22 17:44:39.000000,2018-09-23 04:19:45,58.0,28.0,18.0,277.0,,,,,,,,11.0,,,,,,3.0,,,,,,,,45.0,,,,,,,,,
234,jupyter-manim,True,manim cell magic for IPython/Jupyter to show the output video.,https://github.com/krassowski/jupyter-manim,,magic,11,krassowski/jupyter-manim,,,https://github.com/krassowski/jupyter-manim,MIT,2019-05-22 14:18:39.000,2022-01-02 21:32:22.000000,2022-01-02 21:32:22,11.0,6.0,19.0,192.0,2020-04-12 11:15:09,1.3,,,6.0,,,5.0,,,,,,3.0,,,,,,,,42.0,,,,,,,,,
235,Material Darker Theme,True,The Material Darker theme for JupyterLab.,https://github.com/oriolmirosa/jupyterlab_materialdarker,,lab-themes,11,oriolmirosa/jupyterlab_materialdarker,,,https://github.com/oriolmirosa/jupyterlab_materialdarker,BSD-3-Clause,2018-03-07 23:24:13.000,2023-02-03 23:15:09.000000,2022-12-16 18:48:15,17.0,3.0,15.0,156.0,,,,123.0,,8.0,8.0,2.0,,,,,,3.0,,,,,,,,52.0,@oriolmirosa/jupyterlab_materialdarker,https://www.npmjs.com/package/@oriolmirosa/jupyterlab_materialdarker,123.0,,,,,,
236,jupyterlab-celltags,True,A JupyterLab extension for notebook cell tags.,https://github.com/jupyterlab/jupyterlab-celltags,,lab-extensions,11,jupyterlab/jupyterlab-celltags,,,https://github.com/jupyterlab/jupyterlab-celltags,BSD-3-Clause,2018-06-18 22:02:23.000,2020-04-29 18:27:31.000000,2020-04-29 18:26:29,27.0,11.0,7.0,111.0,,,,,,,,10.0,,,,,,3.0,,,,,,,,441.0,,,,,,,,,
237,Remote User Auth,True,REMOTE_USER authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_remote_user_authenticator,,hub-auth,11,cwaldbieser/jhub_remote_user_authenticator,jhub_remote_user_authenticator,,https://github.com/cwaldbieser/jhub_remote_user_authenticator,GPL-3.0,2015-11-04 03:17:18.000,2022-03-31 20:04:45.000000,2019-04-16 20:10:44,27.0,9.0,11.0,41.0,,,,1030.0,,,,5.0,https://pypi.org/project/jhub_remote_user_authenticator,1030.0,,,,3.0,,,,,,,,27.0,,,,,,,,,
238,perfume,True,Interactive performance benchmarking in Jupyter.,https://github.com/leifwalsh/perfume,,widgets,11,leifwalsh/perfume,perfume-bench,,https://github.com/leifwalsh/perfume,,2017-07-10 14:34:03.000,2024-03-16 02:07:43.000000,2024-03-16 02:07:30,4.0,2.0,4.0,33.0,2018-05-20 05:09:14,0.1.6,,69.0,1.0,,,3.0,https://pypi.org/project/perfume-bench,69.0,,,,3.0,,,,,,,,197.0,,,,,,,,,
239,tributary,True,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,11,timkpaine/tributary,tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,Apache-2.0,2020-06-18 03:08:16.885,2024-02-12 19:25:12.000000,2024-02-10 17:20:45,1.0,,,24.0,,,,1136.0,8.0,,,7.0,https://pypi.org/project/tributary,349.0,https://anaconda.org/conda-forge/tributary,2023-06-16 19:20:23.415,37004.0,3.0,,,,,,,,,,,,,,,,,
240,jupyter-nbrequirements,True,Dependency management and optimization in Jupyter..,https://github.com/thoth-station/jupyter-nbrequirements,,jupyter-extensions,11,thoth-station/jupyter-nbrequirements,,,https://github.com/thoth-station/jupyter-nbrequirements,MIT,2019-06-25 06:48:06.000,2023-05-29 09:18:17.000000,2023-05-29 09:18:17,6.0,1.0,32.0,17.0,2019-12-09 18:41:20,0.5.0,,,3.0,,,13.0,,,,,,3.0,,,,,,,,354.0,,,,,,,,,
241,JupyterLab Top Bar,True,JupyterLab Top Bar extension.,https://github.com/jtpio/jupyterlab-topbar,,lab-extensions,11,jtpio/jupyterlab-topbar,,,https://github.com/jtpio/jupyterlab-topbar,BSD-3-Clause,2021-05-31 16:53:55.000,2024-02-23 12:48:27.000000,2024-02-21 15:26:06,2.0,,,6.0,,,,1615.0,,40.0,40.0,5.0,,,,,,3.0,,,,,,,,,jupyterlab-topbar-extension,https://www.npmjs.com/package/jupyterlab-topbar-extension,1615.0,,,,,,
242,Remote Authenticator,True,"A collection of JupyterHub Authenticators, including Header,..",https://github.com/ucphhpc/jhub-authenticators,,hub-auth,11,rasmunk/jhub-authenticators,jhub-authenticators,,https://github.com/ucphhpc/jhub-authenticators,GPL-3.0,2017-12-20 14:46:18.000,2024-03-21 13:05:24.000000,2024-03-21 13:05:17,1.0,,,1.0,2019-04-12 15:44:39,0.2.2,,372.0,3.0,1.0,1.0,6.0,https://pypi.org/project/jhub-authenticators,372.0,,,,3.0,,,,,,,ucphhpc/jhub-authenticators,236.0,,,,,,,,,
243,xeus-sqlite,True,Jupyter kernel for SQLite.,https://github.com/jupyter-xeus/xeus-sqlite,,kernels,10,jupyter-xeus/xeus-sqlite,,,https://github.com/jupyter-xeus/xeus-sqlite,BSD-3-Clause,2020-03-11 11:24:36.000,2023-12-08 09:11:01.000000,2023-12-08 08:06:36,25.0,16.0,31.0,162.0,,,,,,,,13.0,,,,,,3.0,,,,,,,,,,,,,,,,,
244,jupyterlab-gitplus,True,JupyterLab extension to create GitHub commits & pull..,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,10,ReviewNB/jupyterlab-gitplus,jupyterlab_gitplus,,https://github.com/ReviewNB/jupyterlab-gitplus,AGPL-3.0,2020-03-05 13:43:58.000,2023-02-28 12:12:05.000000,2023-02-28 12:09:08,8.0,2.0,9.0,114.0,,,,187.0,,3.0,3.0,2.0,https://pypi.org/project/jupyterlab_gitplus,168.0,,,,3.0,,,,,,,,114.0,@reviewnb/jupyterlab_gitplus,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,19.0,,,,,,
245,jupyterlab-flake8,True,Jupyterlab python linter for notebooks and text files..,https://github.com/mlshapiro/jupyterlab-flake8,,lab-extensions,10,mlshapiro/jupyterlab-flake8,,,https://github.com/mlshapiro/jupyterlab-flake8,BSD-3-Clause,2018-04-11 16:16:59.000,2021-09-16 16:01:09.000000,2021-09-16 16:01:07,10.0,8.0,33.0,110.0,,,,46.0,,3.0,3.0,5.0,,,,,,3.0,,,,,,,,,jupyterlab-flake8,https://www.npmjs.com/package/jupyterlab-flake8,46.0,,,,,,
246,jnotebook-reader,True,An awesome viewer to browse and render Jupyter..,https://github.com/line/jnotebook_reader,,notebook-sharing,10,line/jnotebook_reader,,,https://github.com/line/jnotebook_reader,Apache-2.0,2020-10-30 02:50:59.000,2022-12-06 05:30:25.000000,2022-12-06 05:30:25,16.0,1.0,4.0,102.0,2021-02-10 02:34:21,1.0.2,,,3.0,,,7.0,,,,,,3.0,,,,,,,,15.0,,,,,,,,,
247,JupyterLab Email,True,A jupyterlab extension to email notebooks directly from..,https://github.com/timkpaine/jupyterlab_email,,lab-extensions,10,timkpaine/jupyterlab_email,jupyterlab_email,,https://github.com/timkpaine/jupyterlab_email,Apache-2.0,2018-08-07 14:14:40.000,2024-02-06 01:34:52.000000,2024-02-06 01:34:52,2.0,2.0,36.0,52.0,2023-08-17 16:44:39,0.3.1,,275.0,15.0,1.0,1.0,2.0,https://pypi.org/project/jupyterlab_email,222.0,,,,3.0,,,,,,,,,jupyterlab_email,https://www.npmjs.com/package/jupyterlab_email,53.0,,,,,,
248,CAS Authenticator,True,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,10,cwaldbieser/jhub_cas_authenticator,jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,GPL-3.0,2017-09-17 19:17:08.000,2023-03-17 18:54:21.000000,2023-03-17 18:52:39,11.0,3.0,12.0,22.0,,,,335.0,,,,4.0,https://pypi.org/project/jhub_cas_authenticator,335.0,,,,3.0,,,,,,,,43.0,,,,,,,,,
